frame_id,car,truck,bus,bike,motor,rider,person,train,pcu_score,congestion_pct,level
006273,6,0,0,1,0,0,0,0,6.5,32.5,MODERATE
002637,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
001804,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
000870,7,0,0,1,0,0,2,0,7.7,38.5,MODERATE
001669,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
005436,10,0,0,2,0,0,1,0,11.1,55.5,MODERATE
006756,5,1,0,0,0,0,0,0,7.5,37.5,MODERATE
006059,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
003497,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
005743,0,0,3,0,0,0,7,0,9.7,48.5,MODERATE
003921,0,0,0,0,0,0,2,0,0.2,1.0,FREE_FLOW
005560,6,0,0,2,0,0,0,0,7.0,35.0,MODERATE
004287,5,0,0,1,0,0,0,0,5.5,27.5,FREE_FLOW
003194,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
000053,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
004392,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
001236,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
005721,7,0,1,0,0,0,0,0,10.0,50.0,MODERATE
006178,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
002440,0,0,0,1,0,0,10,0,1.5,7.5,FREE_FLOW
005958,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
000683,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
006629,8,0,0,0,0,0,1,0,8.1,40.5,MODERATE
004832,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
001400,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
001625,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
001925,4,1,0,0,0,0,0,0,6.5,32.5,MODERATE
003619,3,0,0,1,0,0,0,0,3.5,17.5,FREE_FLOW
000056,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
003689,1,0,1,0,0,0,0,0,4.0,20.0,FREE_FLOW
001482,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
003195,4,0,0,0,0,0,1,0,4.1,20.5,FREE_FLOW
002897,6,0,0,0,0,0,2,0,6.2,31.0,MODERATE
004024,0,0,0,0,0,0,2,0,0.2,1.0,FREE_FLOW
005549,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
000129,6,0,1,0,0,0,0,0,9.0,45.0,MODERATE
003272,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
002937,5,0,0,0,0,0,1,0,5.1,25.5,FREE_FLOW
001274,7,0,0,2,0,0,0,0,8.0,40.0,MODERATE
002066,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
000852,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
006563,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
001358,2,0,0,2,0,0,2,0,3.2,16.0,FREE_FLOW
005184,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
001333,6,0,0,1,0,0,0,0,6.5,32.5,MODERATE
002831,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
004365,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
006822,7,0,0,0,0,0,1,0,7.1,35.5,MODERATE
005292,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
001601,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
001776,2,0,0,0,0,0,8,0,2.8,14.0,FREE_FLOW
005054,7,0,0,1,0,0,0,0,7.5,37.5,MODERATE
002634,1,0,0,1,0,0,2,0,1.7,8.5,FREE_FLOW
000913,4,0,0,2,0,0,0,0,5.0,25.0,FREE_FLOW
002494,2,0,0,3,0,0,0,0,3.5,17.5,FREE_FLOW
002519,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
004950,0,0,0,0,0,0,6,0,0.6,3.0,FREE_FLOW
006904,10,0,0,0,0,0,1,0,10.1,50.5,MODERATE
006442,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
000280,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
007160,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
002574,2,0,0,1,0,0,0,0,2.5,12.5,FREE_FLOW
004451,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
004316,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
004900,13,1,0,0,0,0,0,0,15.5,77.5,HEAVY
006580,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
004428,2,0,0,1,0,0,1,0,2.6,13.0,FREE_FLOW
000835,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
001685,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
000495,5,0,0,1,0,0,0,0,5.5,27.5,FREE_FLOW
006728,6,0,0,0,0,0,4,0,6.4,32.0,MODERATE
006780,14,0,0,0,0,0,0,0,14.0,70.0,HEAVY
000668,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
001674,16,0,0,0,0,0,1,0,16.1,80.5,HEAVY
006297,2,2,0,0,0,0,0,0,7.0,35.0,MODERATE
002151,5,1,0,0,0,0,0,0,7.5,37.5,MODERATE
001265,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
005824,0,0,0,0,0,0,4,0,0.4,2.0,FREE_FLOW
004364,1,1,0,2,0,0,0,0,4.5,22.5,FREE_FLOW
003433,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
006599,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
003113,13,0,0,0,0,0,0,0,13.0,65.0,HEAVY
007275,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
004121,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
005469,7,0,0,1,0,0,0,0,7.5,37.5,MODERATE
001141,4,0,0,1,0,0,0,0,4.5,22.5,FREE_FLOW
006877,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
006622,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
000729,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
004771,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
000908,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
007124,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
000425,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
002595,5,0,0,0,0,0,4,0,5.4,27.0,FREE_FLOW
003638,4,0,1,0,0,0,0,0,7.0,35.0,MODERATE
006322,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
007384,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
001688,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
004625,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
003795,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
005046,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
000022,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
002616,0,0,0,0,0,0,5,0,0.5,2.5,FREE_FLOW
002221,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
007197,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
002296,2,0,0,1,0,0,0,0,2.5,12.5,FREE_FLOW
001930,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
003421,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
005966,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
005559,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
000156,1,0,0,0,0,0,1,0,1.1,5.5,FREE_FLOW
000246,8,1,0,0,0,0,0,0,10.5,52.5,MODERATE
000084,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
005971,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
006601,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
003596,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
001413,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
003846,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
006022,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
006416,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
001991,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
006019,2,0,0,1,0,0,0,0,2.5,12.5,FREE_FLOW
001681,13,0,0,0,0,0,0,0,13.0,65.0,HEAVY
004026,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
004248,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
003470,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
004705,1,2,0,0,0,0,0,0,6.0,30.0,MODERATE
001163,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
003959,14,0,0,0,0,0,0,0,14.0,70.0,HEAVY
003937,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
000077,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
007202,0,0,0,1,0,0,12,0,1.7,8.5,FREE_FLOW
001049,4,0,0,0,0,0,10,0,5.0,25.0,FREE_FLOW
007460,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
000175,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
002749,1,0,1,1,0,0,0,0,4.5,22.5,FREE_FLOW
003705,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
003325,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
002284,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
002008,3,0,1,1,0,0,0,0,6.5,32.5,MODERATE
002842,1,0,0,1,0,0,0,0,1.5,7.5,FREE_FLOW
001574,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
005853,13,1,0,0,0,0,1,0,15.6,78.0,HEAVY
007147,3,0,0,1,0,0,0,0,3.5,17.5,FREE_FLOW
003519,4,1,0,0,0,0,0,0,6.5,32.5,MODERATE
001203,4,0,0,1,0,0,0,0,4.5,22.5,FREE_FLOW
006315,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
006769,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
005029,12,1,0,0,0,0,0,0,14.5,72.5,HEAVY
001033,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
002902,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
004837,10,0,0,0,0,0,2,0,10.2,51.0,MODERATE
007187,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
004865,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
002330,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
003096,1,1,0,1,0,0,0,0,4.0,20.0,FREE_FLOW
000134,3,0,0,5,0,0,7,0,6.2,31.0,MODERATE
006109,5,0,0,0,0,0,1,0,5.1,25.5,FREE_FLOW
000158,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
000703,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
005221,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
006558,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
003738,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
003010,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
004909,14,0,0,1,0,0,0,0,14.5,72.5,HEAVY
005607,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
004205,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
001871,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
000516,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
000557,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
004210,1,1,0,2,0,0,0,0,4.5,22.5,FREE_FLOW
005429,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
003153,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
003163,11,2,0,0,0,0,1,0,16.1,80.5,HEAVY
004239,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
006396,3,0,0,4,0,0,7,0,5.7,28.5,FREE_FLOW
004859,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
004068,3,1,0,1,0,0,0,0,6.0,30.0,MODERATE
001639,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
005852,3,0,1,1,0,0,0,0,6.5,32.5,MODERATE
000501,2,0,0,1,0,0,0,0,2.5,12.5,FREE_FLOW
003233,1,0,1,0,0,0,6,0,4.6,23.0,FREE_FLOW
005366,13,0,0,0,0,0,0,0,13.0,65.0,HEAVY
005568,6,0,0,0,0,0,12,0,7.2,36.0,MODERATE
007265,1,0,0,0,0,0,6,0,1.6,8.0,FREE_FLOW
005404,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
004447,12,0,0,0,0,0,0,0,12.0,60.0,HEAVY
003197,13,0,0,1,0,0,0,0,13.5,67.5,HEAVY
007461,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
001099,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
006093,3,0,0,0,0,0,1,0,3.1,15.5,FREE_FLOW
001191,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
006568,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
003133,1,0,1,0,0,0,3,0,4.3,21.5,FREE_FLOW
000696,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
006363,4,1,0,0,0,0,0,0,6.5,32.5,MODERATE
006504,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
005033,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
006830,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
003924,3,0,0,0,0,0,8,0,3.8,19.0,FREE_FLOW
005191,12,0,0,0,0,0,0,0,12.0,60.0,HEAVY
004550,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
002394,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
003171,0,0,0,0,0,0,2,0,0.2,1.0,FREE_FLOW
000092,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
006557,5,1,0,0,0,0,0,0,7.5,37.5,MODERATE
006619,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
006116,6,1,0,0,0,0,0,0,8.5,42.5,MODERATE
002398,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
001159,5,1,0,0,0,0,0,0,7.5,37.5,MODERATE
007032,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
004723,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
005432,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
005402,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
001823,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
002308,5,1,0,0,0,0,1,0,7.6,38.0,MODERATE
004161,2,1,0,0,0,0,0,0,4.5,22.5,FREE_FLOW
005384,5,1,0,0,0,0,0,0,7.5,37.5,MODERATE
003119,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
002646,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
003844,4,1,0,0,0,0,0,0,6.5,32.5,MODERATE
006598,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
000984,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
000115,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
002122,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
007243,13,0,0,0,0,0,0,0,13.0,65.0,HEAVY
000713,5,0,0,0,0,0,1,0,5.1,25.5,FREE_FLOW
001820,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
005250,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
004130,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
004757,0,0,0,0,0,0,3,0,0.3,1.5,FREE_FLOW
006874,2,1,0,0,0,0,0,0,4.5,22.5,FREE_FLOW
000262,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
001670,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
001048,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
002337,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
001186,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
006899,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
005147,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
005772,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
005127,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
000878,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
004741,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
001707,1,0,1,1,0,0,0,0,4.5,22.5,FREE_FLOW
006517,0,0,0,1,0,0,1,0,0.6,3.0,FREE_FLOW
005557,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
001299,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
006984,5,1,0,0,0,0,0,0,7.5,37.5,MODERATE
001843,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
005795,5,1,1,0,0,0,0,0,10.5,52.5,MODERATE
004744,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
002858,5,0,0,1,0,0,0,0,5.5,27.5,FREE_FLOW
003165,2,1,0,0,0,0,0,0,4.5,22.5,FREE_FLOW
005385,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
007247,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
000938,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
000162,4,0,0,1,0,0,0,0,4.5,22.5,FREE_FLOW
000965,10,0,0,2,0,0,0,0,11.0,55.0,MODERATE
001435,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
000072,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
002582,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
006328,7,0,0,0,0,0,1,0,7.1,35.5,MODERATE
001533,11,0,0,0,0,0,0,0,11.0,55.0,MODERATE
004659,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
004297,9,0,0,1,0,0,0,0,9.5,47.5,MODERATE
003451,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
007401,7,1,0,0,0,0,0,0,9.5,47.5,MODERATE
005265,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
003135,5,0,0,2,0,0,0,0,6.0,30.0,MODERATE
003586,1,0,0,0,0,0,2,0,1.2,6.0,FREE_FLOW
003296,3,0,0,3,0,0,0,0,4.5,22.5,FREE_FLOW
003533,1,0,1,1,0,0,0,0,4.5,22.5,FREE_FLOW
007377,1,0,2,1,0,0,0,0,7.5,37.5,MODERATE
006657,2,0,0,2,0,0,1,0,3.1,15.5,FREE_FLOW
006974,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
001609,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
005980,2,0,0,1,0,0,3,0,2.8,14.0,FREE_FLOW
006198,7,0,0,0,0,0,3,0,7.3,36.5,MODERATE
006490,6,1,0,0,0,0,0,0,8.5,42.5,MODERATE
006247,1,1,0,1,0,0,0,0,4.0,20.0,FREE_FLOW
003425,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
004072,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
000500,14,0,0,0,0,0,0,0,14.0,70.0,HEAVY
005456,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
000136,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
007391,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
001673,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
000389,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
003825,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
000058,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
000637,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
002155,15,0,0,0,0,0,0,0,15.0,75.0,HEAVY
000789,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
000055,4,1,0,0,0,0,0,0,6.5,32.5,MODERATE
005447,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
001449,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
004237,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
000117,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
000934,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
002241,5,1,0,0,0,0,0,0,7.5,37.5,MODERATE
004918,2,0,0,0,0,0,1,0,2.1,10.5,FREE_FLOW
002156,0,0,0,2,0,0,9,0,1.9,9.5,FREE_FLOW
004206,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
007042,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
005921,3,1,0,0,0,0,0,0,5.5,27.5,FREE_FLOW
003828,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
006343,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
006051,4,0,0,0,0,0,2,0,4.2,21.0,FREE_FLOW
003972,1,1,1,0,0,0,0,0,6.5,32.5,MODERATE
002016,1,0,1,1,0,0,0,0,4.5,22.5,FREE_FLOW
005493,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
000319,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
000433,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
002260,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
006047,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
006993,6,1,0,0,0,0,0,0,8.5,42.5,MODERATE
002356,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
002984,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
000176,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
001797,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
007054,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
003683,1,0,0,0,0,0,12,0,2.2,11.0,FREE_FLOW
002920,0,0,0,4,0,0,7,0,2.7,13.5,FREE_FLOW
005603,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
005049,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
005716,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
007274,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
000695,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
002545,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
005205,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
001337,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
002508,13,0,0,0,0,0,2,0,13.2,66.0,HEAVY
002679,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
006150,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
003159,6,1,0,0,0,0,2,0,8.7,43.5,MODERATE
005630,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
002367,9,0,0,1,0,0,0,0,9.5,47.5,MODERATE
005268,1,1,0,0,0,0,0,0,3.5,17.5,FREE_FLOW
003965,2,1,0,0,0,0,1,0,4.6,23.0,FREE_FLOW
001624,1,0,0,2,0,0,5,0,2.5,12.5,FREE_FLOW
001164,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
007169,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
002599,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
005763,2,0,0,1,0,0,0,0,2.5,12.5,FREE_FLOW
006824,4,1,0,0,0,0,0,0,6.5,32.5,MODERATE
005610,6,0,0,0,0,0,0,0,6.0,30.0,MODERATE
004266,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
005615,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
004244,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
003103,7,0,0,1,0,0,0,0,7.5,37.5,MODERATE
007329,8,1,0,0,0,0,0,0,10.5,52.5,MODERATE
003690,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
002422,6,0,0,1,0,0,0,0,6.5,32.5,MODERATE
006293,4,0,0,1,0,0,1,0,4.6,23.0,FREE_FLOW
000745,8,0,0,0,0,0,0,0,8.0,40.0,MODERATE
001894,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
006350,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
005483,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
003148,3,0,0,1,0,0,0,0,3.5,17.5,FREE_FLOW
000727,2,0,0,0,0,0,6,0,2.6,13.0,FREE_FLOW
000736,8,0,0,2,0,0,0,0,9.0,45.0,MODERATE
001824,2,0,1,1,0,0,0,0,5.5,27.5,FREE_FLOW
001094,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
003696,1,0,0,1,0,0,1,0,1.6,8.0,FREE_FLOW
004674,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
002728,2,0,0,0,0,0,1,0,2.1,10.5,FREE_FLOW
002009,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
000573,10,0,0,0,0,0,0,0,10.0,50.0,MODERATE
002877,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
004715,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
003331,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
004071,13,0,0,0,0,0,0,0,13.0,65.0,HEAVY
006472,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
004998,0,0,0,2,0,0,1,0,1.1,5.5,FREE_FLOW
002656,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
003059,1,0,0,0,0,0,1,0,1.1,5.5,FREE_FLOW
000680,4,0,0,0,0,0,0,0,4.0,20.0,FREE_FLOW
002212,13,0,0,0,0,0,0,0,13.0,65.0,HEAVY
004800,16,0,0,1,0,0,0,0,16.5,82.5,HEAVY
005951,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
007192,6,0,0,0,0,0,3,0,6.3,31.5,MODERATE
003621,13,0,0,1,0,0,0,0,13.5,67.5,HEAVY
004493,9,0,0,0,0,0,0,0,9.0,45.0,MODERATE
003838,0,0,0,0,0,0,1,0,0.1,0.5,FREE_FLOW
003504,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
005692,2,0,0,3,0,0,9,0,4.4,22.0,FREE_FLOW
006819,1,0,0,1,0,0,0,0,1.5,7.5,FREE_FLOW
000441,7,0,0,0,0,0,0,0,7.0,35.0,MODERATE
000625,1,0,0,0,0,0,10,0,2.0,10.0,FREE_FLOW
007450,1,0,0,0,0,0,0,0,1.0,5.0,FREE_FLOW
000315,3,0,0,0,0,0,0,0,3.0,15.0,FREE_FLOW
006087,1,0,0,0,0,0,3,0,1.3,6.5,FREE_FLOW
006197,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
001854,1,1,1,0,0,0,0,0,6.5,32.5,MODERATE
006706,2,0,0,0,0,0,0,0,2.0,10.0,FREE_FLOW
000833,13,0,0,0,0,0,0,0,13.0,65.0,HEAVY
000542,5,0,0,0,0,0,0,0,5.0,25.0,FREE_FLOW
002101,7,0,0,0,0,0,1,0,7.1,35.5,MODERATE
007457,2,0,1,0,0,0,0,0,5.0,25.0,FREE_FLOW
002520,7,1,0,0,0,0,0,0,9.5,47.5,MODERATE
